name,beer,rating
Tracy Cook,Creemore Spring Brewery: Creemore Springs Premium Lager,7.0
Kristi Rivera,Side Launch Brewing Company: Side Launch Wheat,9.0
Kristi Rivera,Brasserie D'Achouffe: La Chouffe,8.0
Kristi Rivera,Sawdust City Brewing Co.: Little Norway,5.0
Kristi Rivera,Heineken: Heineken Lager,2.0
Kristi Rivera,Creemore Spring Brewery: Creemore Springs Premium Lager,3.0
Kristi Rivera,Beau's All Natural Brewing Company: Beau's Lugtread,4.0
Kristi Rivera,Grupo Modelo: Corona,5.0
Kristi Rivera,Coors Brewing Company: Coors Light,1.0
Kristi Rivera,Sierra Nevada Brewing Co.: Pale Ale,4.0
Kristi Rivera,Guiness: Guinness,7.0
Kristi Rivera,Blue Moon Brewing Company: Blue Moon,5.0
Kristi Rivera,"Brouwerij Rodenbach: Rodenbach Grand Cru,",7.0
Emily Bailey,Mill Street Brewery: 100th Meridian,4.0
Emily Bailey,Creemore Spring Brewery: Creemore Springs Premium Lager,4.0
Emily Bailey,Sawdust City Brewing Co.: Juicin,6.0
Emily Bailey,"Brouwerij Rodenbach: Rodenbach Grand Cru,",8.0
Emily Bailey,Heineken: Heineken Lager,2.0
Emily Bailey,Guiness: Guinness,5.0
Emily Bailey,Sierra Nevada Brewing Co.: Pale Ale,4.0
Emily Bailey,Brasserie Dieu De Ciel!: Peche Mortel,9.0
Emily Bailey,Alexander Keiths: Red Amber Ale,4.0
Emily Bailey,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,7.0
Emily Bailey,Clifford Brewing Co.: Clifford Porter,6.0
Emily Bailey,Bellwoods Brewery: Jelly King,6.0
Emily Bailey,Brasserie D'Achouffe: La Chouffe,7.0
Emily Bailey,Blue Moon Brewing Company: Blue Moon,3.0
Emily Bailey,Redline Brewhouse: Clutch,3.0
Emily Bailey,Side Launch Brewing Company: Side Launch Wheat,4.0
Emily Bailey,Grupo Modelo: Corona,3.0
Emily Bailey,Coors Brewing Company: Coors Light,3.0
Emily Bailey,Sawdust City Brewing Co.: Little Norway,6.0
Emily Bailey,Beau's All Natural Brewing Company: Beau's Lugtread,6.0
David Maxwell,Bellwoods Brewery: Jelly King,9.0
David Maxwell,Alexander Keiths: Red Amber Ale,5.0
David Maxwell,Grupo Modelo: Corona,2.0
David Maxwell,Brasserie D'Achouffe: La Chouffe,7.0
David Maxwell,Sierra Nevada Brewing Co.: Pale Ale,8.0
David Maxwell,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
David Maxwell,Guiness: Guinness,9.0
David Maxwell,Side Launch Brewing Company: Side Launch Wheat,8.0
David Maxwell,Sawdust City Brewing Co.: Juicin,7.0
David Maxwell,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
David Maxwell,"Brouwerij Rodenbach: Rodenbach Grand Cru,",7.0
David Maxwell,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,5.0
David Maxwell,Redline Brewhouse: Clutch,9.0
David Maxwell,Heineken: Heineken Lager,2.0
David Maxwell,Sawdust City Brewing Co.: Little Norway,2.0
David Maxwell,Blue Moon Brewing Company: Blue Moon,8.0
David Maxwell,Mill Street Brewery: 100th Meridian,9.0
David Maxwell,Coors Brewing Company: Coors Light,3.0
Thomas Gibson,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,6.0
Thomas Gibson,Blue Moon Brewing Company: Blue Moon,6.0
Thomas Gibson,Bellwoods Brewery: Jelly King,9.0
Thomas Gibson,Brasserie D'Achouffe: La Chouffe,6.0
Thomas Gibson,Side Launch Brewing Company: Side Launch Wheat,6.0
Thomas Gibson,Grupo Modelo: Corona,5.0
Thomas Gibson,Creemore Spring Brewery: Creemore Springs Premium Lager,8.0
Thomas Gibson,Mill Street Brewery: 100th Meridian,6.0
Thomas Gibson,Coors Brewing Company: Coors Light,1.0
Thomas Gibson,Heineken: Heineken Lager,6.0
Thomas Gibson,Guiness: Guinness,7.0
Thomas Gibson,Beau's All Natural Brewing Company: Beau's Lugtread,8.0
Thomas Gibson,Alexander Keiths: Red Amber Ale,3.0
Regina Williams,Blue Moon Brewing Company: Blue Moon,4.0
Regina Williams,Side Launch Brewing Company: Side Launch Wheat,7.0
Regina Williams,Bellwoods Brewery: Jelly King,9.0
Regina Williams,"Brouwerij Rodenbach: Rodenbach Grand Cru,",9.0
Regina Williams,Sawdust City Brewing Co.: Juicin,7.0
Regina Williams,Mill Street Brewery: 100th Meridian,3.0
Regina Williams,Redline Brewhouse: Clutch,7.0
Regina Williams,Heineken: Heineken Lager,2.0
Regina Williams,Creemore Spring Brewery: Creemore Springs Premium Lager,2.0
Regina Williams,Guiness: Guinness,4.0
Regina Williams,Sierra Nevada Brewing Co.: Pale Ale,6.0
Regina Williams,Brasserie Dieu De Ciel!: Peche Mortel,9.0
Regina Williams,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,6.0
Regina Williams,Alexander Keiths: Red Amber Ale,3.0
Regina Williams,Clifford Brewing Co.: Clifford Porter,6.0
Regina Williams,Sawdust City Brewing Co.: Little Norway,6.0
Regina Williams,Brasserie D'Achouffe: La Chouffe,7.0
Regina Williams,Coors Brewing Company: Coors Light,1.0
Regina Williams,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Regina Williams,Grupo Modelo: Corona,5.0
Stephanie Young,Grupo Modelo: Corona,4.0
Stephanie Young,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Stephanie Young,Guiness: Guinness,6.0
Stephanie Young,Creemore Spring Brewery: Creemore Springs Premium Lager,6.0
Stephanie Young,Sawdust City Brewing Co.: Little Norway,7.0
Stephanie Young,Heineken: Heineken Lager,1.0
Stephanie Young,Alexander Keiths: Red Amber Ale,4.0
Stephanie Young,Mill Street Brewery: 100th Meridian,5.0
Stephanie Young,Coors Brewing Company: Coors Light,3.0
Stephanie Young,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Stephanie Young,Sierra Nevada Brewing Co.: Pale Ale,6.0
Stephanie Young,Bellwoods Brewery: Jelly King,9.0
Stephanie Young,"Brouwerij Rodenbach: Rodenbach Grand Cru,",7.0
Stephanie Young,Sawdust City Brewing Co.: Juicin,7.0
Stephanie Young,Blue Moon Brewing Company: Blue Moon,5.0
Stephanie Young,Side Launch Brewing Company: Side Launch Wheat,6.0
Nathan Mueller,Blue Moon Brewing Company: Blue Moon,10.0
Nathan Mueller,Brasserie D'Achouffe: La Chouffe,10.0
Nathan Mueller,Coors Brewing Company: Coors Light,5.0
Nathan Mueller,Heineken: Heineken Lager,8.0
Nathan Mueller,Sawdust City Brewing Co.: Little Norway,10.0
Nathan Mueller,Sawdust City Brewing Co.: Juicin,3.0
Nathan Mueller,Guiness: Guinness,7.0
Nathan Mueller,Brasserie Dieu De Ciel!: Peche Mortel,9.0
Nathan Mueller,Grupo Modelo: Corona,7.0
Nathan Mueller,Beau's All Natural Brewing Company: Beau's Lugtread,4.0
Nathan Mueller,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,1.0
Nathan Mueller,Side Launch Brewing Company: Side Launch Wheat,10.0
Susan Watson,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Susan Watson,Amsterdam Brewing Company: (416) Local Lager,5.0
Susan Watson,McAuslan Brewing: St. Ambroise Oatmeal Stout,5.0
Susan Watson,Grupo Modelo: Corona,7.0
Susan Watson,Coors Brewing Company: Coors Light,2.0
Susan Watson,Mill Street Brewery: IPA (India Pale Ale),5.0
Susan Watson,Alexander Keiths: Red Amber Ale,3.0
Susan Watson,Ace Hill Brewing Company: Ace Hill Pilsner,4.0
Susan Watson,Sleeman Breweries Ltd.: Clear,2.0
Susan Watson,Guiness: Guinness,1.0
Susan Watson,Brickworks Ciderhouse: Batch: 1904,10.0
Susan Watson,Creemore Spring Brewery: Creemore Springs Traditional Pilsner,5.0
Susan Watson,Flying Monkeys Craft Brewery: Hoptical Illusion,5.0
Susan Watson,Heineken: Heineken Lager,5.0
Susan Watson,Brouwerij Artois: Stella Artois,7.0
Susan Watson,Mill Street Brewery: Original Organic,5.0
Timothy Stevenson,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,4.0
Timothy Stevenson,Sawdust City Brewing Co.: Juicin,7.0
Timothy Stevenson,Brasserie Dieu De Ciel!: Peche Mortel,8.0
Timothy Stevenson,Guiness: Guinness,7.0
Timothy Stevenson,Blue Moon Brewing Company: Blue Moon,5.0
Timothy Stevenson,"Brouwerij Rodenbach: Rodenbach Grand Cru,",6.0
Timothy Stevenson,Side Launch Brewing Company: Side Launch Wheat,7.0
Timothy Stevenson,Redline Brewhouse: Clutch,8.0
Timothy Stevenson,Brasserie D'Achouffe: La Chouffe,8.0
Timothy Stevenson,Coors Brewing Company: Coors Light,3.0
Timothy Stevenson,Sawdust City Brewing Co.: Little Norway,6.0
Timothy Stevenson,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Timothy Stevenson,Grupo Modelo: Corona,3.0
Timothy Stevenson,Heineken: Heineken Lager,2.0
Timothy Stevenson,Alexander Keiths: Red Amber Ale,4.0
Timothy Stevenson,Mill Street Brewery: 100th Meridian,5.0
Timothy Stevenson,Bellwoods Brewery: Jelly King,9.0
Kenneth Walton,Alexander Keiths: Red Amber Ale,1.0
Kenneth Walton,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Kenneth Walton,Mill Street Brewery: 100th Meridian,4.0
Kenneth Walton,Creemore Spring Brewery: Creemore Springs Premium Lager,6.0
Kenneth Walton,Coors Brewing Company: Coors Light,1.0
Kenneth Walton,Sawdust City Brewing Co.: Little Norway,6.0
Kenneth Walton,Grupo Modelo: Corona,2.0
Kenneth Walton,Heineken: Heineken Lager,2.0
Kenneth Walton,Bellwoods Brewery: Jelly King,9.0
Kenneth Walton,Brasserie D'Achouffe: La Chouffe,8.0
Kenneth Walton,Redline Brewhouse: Clutch,5.0
Kenneth Walton,Sawdust City Brewing Co.: Juicin,9.0
Kenneth Walton,"Brouwerij Rodenbach: Rodenbach Grand Cru,",10.0
Kenneth Walton,Side Launch Brewing Company: Side Launch Wheat,5.0
Kenneth Walton,Blue Moon Brewing Company: Blue Moon,2.0
Kenneth Walton,Guiness: Guinness,6.0
Kenneth Walton,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Kenneth Walton,Sierra Nevada Brewing Co.: Pale Ale,10.0
Kenneth Walton,Brasserie Dieu De Ciel!: Peche Mortel,9.0
Sheryl Kelley,Creemore Spring Brewery: Creemore Springs Premium Lager,8.0
Sheryl Kelley,Guiness: Guinness,2.0
Sheryl Kelley,Alexander Keiths: Red Amber Ale,4.0
Sheryl Kelley,Mill Street Brewery: 100th Meridian,6.0
Sheryl Kelley,Coors Brewing Company: Coors Light,2.0
Sheryl Kelley,Grupo Modelo: Corona,2.0
Sheryl Kelley,Heineken: Heineken Lager,5.0
Sheryl Kelley,Blue Moon Brewing Company: Blue Moon,5.0
Dustin Mason,Redline Brewhouse: Clutch,6.0
Dustin Mason,Sawdust City Brewing Co.: Juicin,10.0
Dustin Mason,Guiness: Guinness,1.0
Dustin Mason,Blue Moon Brewing Company: Blue Moon,4.0
Dustin Mason,Sawdust City Brewing Co.: Little Norway,7.0
Dustin Mason,Heineken: Heineken Lager,3.0
Dustin Mason,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Dustin Mason,Grupo Modelo: Corona,7.0
Dustin Mason,Bellwoods Brewery: Jelly King,8.0
Dustin Mason,Alexander Keiths: Red Amber Ale,3.0
Dustin Mason,Brasserie D'Achouffe: La Chouffe,7.0
Dustin Mason,Creemore Spring Brewery: Creemore Springs Premium Lager,4.0
Karina Stark,Bellwoods Brewery: Lost River Baltic Porter,7.0
Karina Stark,Bellwoods Brewery: Jelly King,9.0
Karina Stark,Brasserie D'Achouffe: La Chouffe,9.0
Karina Stark,Bellwoods Brewery: Donkey Venom,10.0
Karina Stark,Beaus All Natural Brewing Company: Bog Water,4.0
Karina Stark,Bench Brewing Company: Ball's Falls Session IPA,6.0
Karina Stark,Redline Brewhouse: Clutch,9.0
Karina Stark,Blue Moon Brewing Company: Blue Moon,5.0
Karina Stark,Bellwoods Brewery: Cat Lady IPA,6.0
Karina Stark,Beaus All Natural Brewing Company: Full Time IPA,6.0
Karina Stark,Black Oak Brewing Company: Double Chocolate Cherry Stout,6.0
Karina Stark,Beaus All Natural Brewing Company: Blood Simple,8.0
Karina Stark,Sawdust City Brewing Co.: Lone Pine,9.0
Karina Stark,Sawdust City Brewing Co.: Gateway Kolsch,7.0
Karina Stark,"Brouwerij Rodenbach: Rodenbach Grand Cru,",10.0
Karina Stark,Sawdust City Brewing Co.: Long Dark Voyage to Uranus,8.0
Karina Stark,Sawdust City Brewing Co.: Golden Beach,10.0
Karina Stark,Sawdust City Brewing Co.: Skinny Dippin' Stout,9.0
Karina Stark,Side Launch Brewing Company: Side Launch Wheat,6.0
Karina Stark,Cameron's Brewing: Cosmic Cream Ale,6.0
Karina Stark,Beaus All Natural Brewing Company: Dark Helmüt,7.0
Karina Stark,Rainhard Brewing Co.: Armed N' Citra,7.0
Karina Stark,Bellwoods Brewery: Catherine Wheel,7.0
Karina Stark,Amsterdam Brewing Company: Downtown Brown,6.0
Karina Stark,Heineken: Heineken Lager,2.0
Karina Stark,Bellwoods Brewery: Milkshark - Guava,7.0
Karina Stark,Amsterdam Brewing Company: Fracture Imperial IPA,6.0
Karina Stark,Rainhard Brewing Co.: Kapow! IPA,7.0
Karina Stark,Bellwoods Brewery: Monogamy - Citra,9.0
Karina Stark,Amsterdam Brewing Company: Boneshaker,5.0
Karina Stark,The Collingwood Brewery: Rockwell,8.0
Karina Stark,Brasserie Dieu du Ciel!: Isseki Nicho,7.0
Karina Stark,Brasserie Dieu du Ciel!: Corne du diable,7.0
Karina Stark,Amsterdam Brewing Company: Cruiser All Day Pale Ale,8.0
Karina Stark,McAuslan Brewing: St. Ambroise Oatmeal Stout,7.0
Karina Stark,Bellwoods Brewery: Skeleton Key - Coconut,6.0
Karina Stark,Alexander Keiths: Red Amber Ale,1.0
Karina Stark,Bellwoods Brewery: Milkshark - Pineapple,7.0
Karina Stark,Amsterdam Brewing Company: All Natural Blonde,6.0
Karina Stark,Bellwoods Brewery: Jelly King - Pink Guava,10.0
Karina Stark,Bellwoods Brewery: Roman Candle,9.0
Karina Stark,Ace Hill Brewing Company: Ace Hill Pilsner,1.0
Karina Stark,Grupo Modelo: Corona,3.0
Karina Stark,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Karina Stark,Amsterdam Brewing Company: (416) Local Lager,5.0
Karina Stark,Sawdust City Brewing Co.: Little Norway,8.0
Karina Stark,Bellwoods Brewery: White Picket Fence,7.0
Karina Stark,High Road Brewing: Cloud Piercer,9.0
Karina Stark,Brickworks Ciderhouse: Batch: 1904,6.0
Karina Stark,Bellwoods Brewery: Monogamy - Mosaic,8.0
Karina Stark,Coors Brewing Company: Coors Light,1.0
Karina Stark,Bellwoods Brewery: Ghost Orchid,10.0
Karina Stark,Brouwerij Artois: Stella Artois,2.0
Karina Stark,Woodhouse Brewing Co.: Woodhouse Lager,6.0
Karina Stark,Amsterdam Brewing Company: Framboise,5.0
Karina Stark,Cameron's Brewing: RPA (Rye Pale Ale),5.0
Karina Stark,Bellwoods Brewery: Skeleton Key - Coffee,10.0
Karina Stark,Cameron's Brewing: Auburn Ale,7.0
Karina Stark,Barnstormer Brewing & Distilling Co.: Fight Delay,4.0
Karina Stark,Mill Street Brewery: Original Organic,4.0
Karina Stark,Brasserie Dieu De Ciel!: Peche Mortel,9.0
Karina Stark,Amsterdam Brewing Company: Big Wheel Deluxe Amber,6.0
Karina Stark,Bellwoods Brewery: Bring Out Your Dead,8.0
Karina Stark,Brewery Ommegang: Hennepin,8.0
Karina Stark,Bellwoods Brewery: Jutsu,8.0
Karina Stark,Bellwoods Brewery: Cat Lady - Double Dry-Hopped,7.0
Karina Stark,Amsterdam Brewing Company: Autumn Hop,6.0
Karina Stark,Sierra Nevada Brewing Co.: Pale Ale,6.0
Karina Stark,Amsterdam Brewing Company: 3 Speed,6.0
Karina Stark,Sawdust City Brewing Co.: Juicin,9.0
Karina Stark,Sawdust City Brewing Co.: Princess Wears Girl Pants,9.0
Karina Stark,Bellwoods Brewery: Farmageddon,10.0
Karina Stark,Black Oak Brewing: Black Oak Ten Bitter Years,6.0
Karina Stark,Bellwoods Brewery: Monogamy - Galaxy,7.0
Karina Stark,Cameron's Brewing: Dark & Sticky,7.0
Karina Stark,Guiness: Guinness,6.0
Karina Stark,Brewery Ommegang: Ommegang Pale Sour,9.0
Samantha Morris,Sawdust City Brewing Co.: Little Norway,7.0
Samantha Morris,Redline Brewhouse: Clutch,7.0
Samantha Morris,Grupo Modelo: Corona,5.0
Samantha Morris,Bellwoods Brewery: Double Jutsu,4.0
Samantha Morris,Beau's All Natural Brewing Company: Beau's Lugtread,4.0
Samantha Morris,Bench Brewing Company: Ball's Falls Session IPA,5.0
Samantha Morris,Coors Brewing Company: Coors Light,3.0
Samantha Morris,Bellwoods Brewery: Jelly King - Pink Guava,8.0
Samantha Morris,Side Launch Brewing Company: Side Launch Wheat,9.0
Samantha Morris,Brasserie D'Achouffe: La Chouffe,5.0
Samantha Morris,Guiness: Guinness,7.0
Samantha Morris,MacKinnon Brothers Brewing: 8 Man,5.0
Samantha Morris,Bellwoods Brewery: Milkshark - Pineapple,5.0
Samantha Morris,Blue Moon Brewing Company: Blue Moon,5.0
Samantha Morris,Heineken: Heineken Lager,6.0
Samantha Morris,High Road Brewing: Bronan,5.0
Samantha Morris,Bellwoods Brewery: Boogie Monster,7.0
Samantha Morris,High Park Brewery: Across the Pond,6.0
Samantha Morris,Sawdust City Brewing Co.: Long Dark Voyage to Uranus,9.0
Samantha Morris,Flying Monkeys Craft Brewery: Flying Monkeys The Chocolate Manifesto,10.0
Samantha Morris,Woodhouse Brewing Co.: Woodhouse Lager,5.0
Samantha Morris,Brewery Ommegang: Ommegang Pale Sour,8.0
Samantha Morris,Nickel Brook Brewing: Old Kentucky Bastard,9.0
Samantha Morris,The Collingwood Brewery: Rockwell,5.0
Samantha Morris,Brouwerij Artois: Stella Artois,6.0
Samantha Morris,Flying Monkeys Craft Brewery: 12 Minutes to Destiny,8.0
Samantha Morris,McAuslan Brewing: St. Ambroise Oatmeal Stout,9.0
Samantha Morris,Redline Brewhouse: Double Clutch,6.0
Samantha Morris,The Collingwood Brewery: Downhill Pale Ale,6.0
Samantha Morris,Mill Street Brewery: Original Organic,6.0
Samantha Morris,Sawdust City Brewing Co.: Princess Wears Girl Pants,5.0
Samantha Morris,Bellwoods Brewery: Jelly King,8.0
Thomas Clarke,McAuslan Brewing: Griffon Extra Blonde,2.0
Thomas Clarke,Sawdust City Brewing Co.: Princess Wears Girl Pants,7.0
Thomas Clarke,Brewery Ommegang: Ommegang Pale Sour,8.0
Thomas Clarke,The Collingwood Brewery: Downhill Pale Ale,7.0
Thomas Clarke,Bellwoods Brewery: Jutsu,7.0
Thomas Clarke,Guiness: Guinness,2.0
Thomas Clarke,Bellwoods Brewery: Farmageddon,7.0
Thomas Clarke,Sleeman Breweries Ltd.: Dark,5.0
Thomas Clarke,Sleeman Breweries Ltd.: Honey Brown Lager,4.0
Thomas Clarke,Woodhouse Brewing Co.: Woodhouse Lager,6.0
Thomas Clarke,Molson Breweries of Canada: Canadian Light,1.0
Thomas Clarke,McAuslan Brewing: Griffon Ale Rousse,2.0
Thomas Clarke,McAuslan Brewing: Griffon Brown Ale,2.0
Thomas Clarke,Brouwerij Artois: Stella Artois,8.0
Thomas Clarke,Le Trou Du Diable: EPIK,7.0
Thomas Clarke,Brasserie Dieu De Ciel!: Peche Mortel,6.0
Thomas Clarke,Spearhead Brewing Company: Belgian Style Stout,5.0
Thomas Clarke,Glutenberg: Glutenberg India Pale Ale,1.0
Thomas Clarke,Brasserie Dieu du Ciel!: Blanche du Paradis,3.0
Thomas Clarke,Labatt Ontario Breweries: Brown Ale,2.0
Thomas Clarke,Labatt Ontario Breweries: Canadian Ale,2.0
